epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,277.508,1.28075,0.70662,1.14228,0.93441,0.93032,0.96293,0.57794,1.27416,0.63385,1.17717,0.00114606,0.00114606,0.00114606
22,290.523,1.26073,0.6847,1.13009,0.93883,0.93601,0.9575,0.58455,1.23471,0.60134,1.15774,0.00113191,0.00113191,0.00113191
23,303.604,1.24063,0.67079,1.1161,0.93499,0.93681,0.96204,0.58902,1.27288,0.6221,1.16935,0.00111776,0.00111776,0.00111776
24,316.652,1.21819,0.65953,1.11533,0.93325,0.93299,0.96122,0.60997,1.23174,0.59856,1.15649,0.00110362,0.00110362,0.00110362
25,329.746,1.20543,0.64574,1.10933,0.93541,0.94347,0.96488,0.60244,1.23769,0.5966,1.14471,0.00108947,0.00108947,0.00108947
26,342.738,1.22165,0.64918,1.11215,0.93567,0.93569,0.96365,0.60505,1.23941,0.59267,1.15765,0.00107532,0.00107532,0.00107532
27,355.777,1.22705,0.65412,1.115,0.93872,0.93142,0.96673,0.61289,1.21371,0.59431,1.14155,0.00106118,0.00106118,0.00106118
28,368.926,1.17044,0.63301,1.09123,0.92817,0.94968,0.96879,0.61835,1.20313,0.58759,1.13536,0.00104703,0.00104703,0.00104703
29,381.932,1.18446,0.63087,1.09871,0.93854,0.94591,0.96925,0.61912,1.20093,0.56726,1.13953,0.00103288,0.00103288,0.00103288
30,395.011,1.17515,0.62755,1.09987,0.94371,0.94856,0.96539,0.60797,1.19963,0.57774,1.13729,0.00101873,0.00101873,0.00101873
31,408.075,1.16818,0.62688,1.08775,0.94605,0.94453,0.97101,0.61779,1.2085,0.57981,1.14685,0.00100459,0.00100459,0.00100459
32,421.111,1.16123,0.6201,1.08537,0.94091,0.94166,0.96471,0.62503,1.17534,0.56749,1.12172,0.00099044,0.00099044,0.00099044
33,434.198,1.15293,0.61178,1.08459,0.93943,0.94819,0.96894,0.6304,1.16726,0.55655,1.12303,0.000976293,0.000976293,0.000976293
34,447.281,1.14044,0.5991,1.07053,0.95242,0.94142,0.96825,0.62578,1.17357,0.55966,1.12348,0.000962146,0.000962146,0.000962146
35,460.313,1.13219,0.58645,1.07002,0.94093,0.95056,0.96415,0.63219,1.1517,0.5527,1.11483,0.000947999,0.000947999,0.000947999
36,473.449,1.13052,0.59382,1.07288,0.94591,0.948,0.96775,0.63286,1.14216,0.54577,1.1053,0.000933851,0.000933851,0.000933851
37,486.626,1.12392,0.59065,1.06632,0.94422,0.94457,0.96932,0.64659,1.1434,0.54489,1.10542,0.000919704,0.000919704,0.000919704
38,499.783,1.09861,0.57695,1.05755,0.9523,0.95639,0.97225,0.6422,1.13493,0.5369,1.09832,0.000905557,0.000905557,0.000905557
39,512.795,1.10798,0.58608,1.0586,0.94504,0.93719,0.96947,0.64027,1.15204,0.54441,1.10862,0.00089141,0.00089141,0.00089141
40,525.901,1.09364,0.57836,1.05675,0.94498,0.95218,0.96886,0.64728,1.12591,0.53302,1.09858,0.000877263,0.000877263,0.000877263
41,539.017,1.09855,0.56964,1.05101,0.95187,0.9565,0.97207,0.64697,1.13164,0.52875,1.10201,0.000863116,0.000863116,0.000863116
42,552.105,1.08771,0.56347,1.05642,0.94301,0.9602,0.97091,0.6529,1.11741,0.52455,1.0905,0.000848969,0.000848969,0.000848969
43,565.237,1.07117,0.56017,1.05336,0.94871,0.95337,0.97357,0.65301,1.11047,0.52794,1.09409,0.000834822,0.000834822,0.000834822
44,578.353,1.06221,0.55718,1.05018,0.95065,0.955,0.97283,0.65819,1.10801,0.52862,1.0895,0.000820675,0.000820675,0.000820675
45,591.491,1.07719,0.56182,1.04379,0.95126,0.94233,0.96936,0.65064,1.10892,0.52193,1.09293,0.000806528,0.000806528,0.000806528
46,604.553,1.06805,0.56504,1.05052,0.96152,0.95354,0.97465,0.66446,1.10516,0.51486,1.08959,0.00079238,0.00079238,0.00079238
47,617.66,1.07697,0.56077,1.04409,0.95741,0.96058,0.97382,0.65845,1.10622,0.51043,1.0902,0.000778233,0.000778233,0.000778233
48,630.725,1.02726,0.53656,1.02945,0.95404,0.95978,0.97573,0.66687,1.08322,0.5075,1.07953,0.000764086,0.000764086,0.000764086
49,643.775,1.06274,0.54774,1.04067,0.95939,0.958,0.97455,0.67235,1.07617,0.50525,1.07466,0.000749939,0.000749939,0.000749939
50,656.905,1.0282,0.53102,1.02203,0.95274,0.96578,0.97621,0.67702,1.07303,0.50265,1.07576,0.000735792,0.000735792,0.000735792
51,670.007,1.03304,0.53476,1.01814,0.95266,0.95391,0.97343,0.67766,1.06197,0.49995,1.07187,0.000721645,0.000721645,0.000721645
52,683.152,1.01661,0.52578,1.02057,0.95739,0.95165,0.97506,0.66896,1.07317,0.5057,1.07909,0.000707498,0.000707498,0.000707498
53,696.288,0.998,0.51963,1.01668,0.95248,0.96065,0.97433,0.68369,1.05161,0.48888,1.06319,0.000693351,0.000693351,0.000693351
54,709.445,0.99386,0.51946,1.0152,0.95459,0.96181,0.9755,0.68163,1.05948,0.49017,1.06921,0.000679204,0.000679204,0.000679204
55,722.427,1.01358,0.53053,1.01897,0.954,0.95294,0.97515,0.67961,1.07632,0.49291,1.08044,0.000665057,0.000665057,0.000665057
56,735.499,0.98764,0.51556,1.01067,0.95074,0.95762,0.9746,0.68033,1.05817,0.49156,1.06819,0.000650909,0.000650909,0.000650909
57,748.572,0.99565,0.51849,1.00555,0.96121,0.95613,0.9738,0.68192,1.05345,0.48711,1.06119,0.000636762,0.000636762,0.000636762
58,761.584,0.98857,0.51474,1.01347,0.9563,0.96472,0.97583,0.69231,1.03096,0.47928,1.05416,0.000622615,0.000622615,0.000622615
59,774.649,0.97516,0.50936,1.00234,0.95564,0.96746,0.97792,0.69433,1.0239,0.47573,1.05499,0.000608468,0.000608468,0.000608468
60,787.718,0.97172,0.50335,1.00606,0.96354,0.96208,0.97571,0.68131,1.04566,0.47978,1.06065,0.000594321,0.000594321,0.000594321
61,800.735,0.97447,0.50284,1.00256,0.95636,0.96793,0.97618,0.6953,1.02919,0.47182,1.05855,0.000580174,0.000580174,0.000580174
62,813.753,0.94589,0.49416,0.99396,0.95849,0.96634,0.97708,0.69259,1.01593,0.4767,1.05629,0.000566027,0.000566027,0.000566027
63,826.845,0.95772,0.49524,0.99071,0.95999,0.96016,0.97585,0.69534,1.01315,0.46771,1.05574,0.00055188,0.00055188,0.00055188
64,840.031,0.93937,0.48806,0.99154,0.96424,0.96682,0.97767,0.70151,1.00076,0.46955,1.04413,0.000537733,0.000537733,0.000537733
65,853.101,0.95154,0.48885,0.98744,0.96507,0.96926,0.97806,0.70026,0.998,0.46689,1.04131,0.000523586,0.000523586,0.000523586
66,866.092,0.92727,0.48288,0.98592,0.95983,0.96784,0.97781,0.69952,1.01015,0.46968,1.04989,0.000509438,0.000509438,0.000509438
67,879.154,0.93937,0.48738,0.98646,0.95524,0.97215,0.97879,0.70833,0.99653,0.46256,1.04164,0.000495291,0.000495291,0.000495291
68,892.352,0.92595,0.48273,0.98489,0.96272,0.96631,0.97721,0.70245,0.99526,0.46345,1.0412,0.000481144,0.000481144,0.000481144
69,905.367,0.92423,0.48856,0.99015,0.96894,0.96595,0.97938,0.70697,0.9766,0.45373,1.0333,0.000466997,0.000466997,0.000466997
70,918.367,0.90017,0.4691,0.9726,0.96573,0.97218,0.97997,0.71002,0.98409,0.45144,1.04039,0.00045285,0.00045285,0.00045285
71,931.473,0.92993,0.48722,0.97649,0.96535,0.96827,0.9778,0.70265,0.99196,0.45887,1.03916,0.000438703,0.000438703,0.000438703
72,944.521,0.90768,0.472,0.97349,0.96871,0.96547,0.97929,0.71505,0.9732,0.4486,1.02748,0.000424556,0.000424556,0.000424556
73,957.641,0.89517,0.46269,0.96631,0.96833,0.96972,0.97991,0.71251,0.97577,0.4491,1.03177,0.000410409,0.000410409,0.000410409
74,970.619,0.88904,0.46057,0.96978,0.96911,0.96717,0.97975,0.71837,0.96266,0.4433,1.02651,0.000396262,0.000396262,0.000396262
75,983.71,0.89514,0.47109,0.97218,0.97017,0.96691,0.97774,0.71505,0.96445,0.44151,1.03096,0.000382115,0.000382115,0.000382115
76,996.79,0.88608,0.46024,0.9729,0.96859,0.96552,0.97919,0.71754,0.95674,0.44143,1.03015,0.000367967,0.000367967,0.000367967
77,1009.87,0.87803,0.45735,0.96737,0.96911,0.9659,0.97831,0.71359,0.96676,0.44396,1.03227,0.00035382,0.00035382,0.00035382
78,1022.92,0.85951,0.45681,0.95513,0.96433,0.9712,0.97826,0.71517,0.95716,0.44532,1.02787,0.000339673,0.000339673,0.000339673
79,1035.96,0.85897,0.45766,0.95991,0.96861,0.96993,0.97651,0.71244,0.96277,0.44237,1.02746,0.000325526,0.000325526,0.000325526
80,1048.97,0.85191,0.44646,0.95471,0.96794,0.96818,0.97867,0.72431,0.93691,0.43318,1.01885,0.000311379,0.000311379,0.000311379
81,1062.02,0.85861,0.45315,0.95606,0.96344,0.96861,0.98048,0.72539,0.93956,0.43379,1.02086,0.000297232,0.000297232,0.000297232
82,1075.14,0.85258,0.44429,0.95815,0.96872,0.96935,0.97782,0.72129,0.94423,0.43576,1.02395,0.000283085,0.000283085,0.000283085
83,1088.17,0.84373,0.44533,0.95585,0.96868,0.96789,0.97964,0.72487,0.9468,0.43437,1.02269,0.000268938,0.000268938,0.000268938
84,1101.21,0.83296,0.44151,0.94748,0.96735,0.97302,0.9794,0.72606,0.93478,0.42645,1.01769,0.000254791,0.000254791,0.000254791
85,1114.3,0.84828,0.44637,0.9518,0.97047,0.96245,0.97841,0.72863,0.92113,0.42344,1.01232,0.000240644,0.000240644,0.000240644
86,1127.37,0.8212,0.43222,0.9431,0.97107,0.9655,0.97977,0.73393,0.91331,0.42322,1.0083,0.000226497,0.000226497,0.000226497
87,1140.48,0.82742,0.43511,0.94747,0.9752,0.96785,0.98021,0.73066,0.92631,0.42377,1.01425,0.000212349,0.000212349,0.000212349
88,1153.56,0.82062,0.43504,0.94648,0.96746,0.97417,0.9798,0.73291,0.91464,0.41839,1.01043,0.000198202,0.000198202,0.000198202
89,1166.55,0.81946,0.42886,0.94405,0.97226,0.97011,0.97891,0.73732,0.90548,0.4171,1.0068,0.000184055,0.000184055,0.000184055
90,1179.72,0.8136,0.42696,0.9434,0.96954,0.96896,0.97915,0.73914,0.90372,0.41689,1.00748,0.000169908,0.000169908,0.000169908
91,1194.47,0.78014,0.39507,0.94347,0.96379,0.97334,0.9781,0.72897,0.92394,0.42502,1.01464,0.000155761,0.000155761,0.000155761
92,1207.49,0.76781,0.39212,0.94652,0.96659,0.9758,0.98017,0.73181,0.91186,0.41947,1.01276,0.000141614,0.000141614,0.000141614
93,1220.32,0.76004,0.38777,0.93976,0.96775,0.97421,0.9795,0.73807,0.90045,0.41852,1.01113,0.000127467,0.000127467,0.000127467
94,1233.23,0.75175,0.38286,0.9397,0.96855,0.97271,0.97956,0.74054,0.8976,0.41672,1.00824,0.00011332,0.00011332,0.00011332
95,1246.28,0.74545,0.3854,0.92976,0.9678,0.97475,0.98076,0.73975,0.90386,0.41618,1.00958,9.91726e-05,9.91726e-05,9.91726e-05
96,1259.22,0.73483,0.37559,0.92542,0.97026,0.97394,0.98061,0.74474,0.88515,0.41154,1.00207,8.50255e-05,8.50255e-05,8.50255e-05
97,1272.27,0.73899,0.37802,0.93024,0.97203,0.97416,0.98097,0.7442,0.88315,0.4082,1.00135,7.08784e-05,7.08784e-05,7.08784e-05
98,1285.29,0.72295,0.37166,0.91851,0.97319,0.9741,0.98102,0.74537,0.88121,0.40546,1.00104,5.67313e-05,5.67313e-05,5.67313e-05
99,1298.28,0.72638,0.37236,0.92455,0.97389,0.97269,0.97973,0.74845,0.87755,0.40477,0.99972,4.25842e-05,4.25842e-05,4.25842e-05
100,1311.23,0.73738,0.37928,0.93394,0.97373,0.97234,0.9808,0.74693,0.87702,0.40346,1.00046,2.84371e-05,2.84371e-05,2.84371e-05
