epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1600.06,0.75026,0.39532,0.91653,0.94752,0.9169,0.95099,0.59865,1.44944,0.57561,1.36954,0.000679204,0.000679204,0.000679204
55,1629.55,0.73765,0.39179,0.90863,0.93884,0.92824,0.94956,0.59674,1.46147,0.58061,1.3853,0.000665057,0.000665057,0.000665057
56,1659.12,0.74398,0.39385,0.91571,0.93566,0.92049,0.9525,0.5989,1.44236,0.57889,1.3608,0.000650909,0.000650909,0.000650909
57,1688.61,0.71864,0.38373,0.90387,0.9407,0.91187,0.94297,0.60177,1.46329,0.5766,1.3997,0.000636762,0.000636762,0.000636762
58,1718.08,0.71456,0.38137,0.905,0.92805,0.9264,0.94747,0.59624,1.46462,0.58435,1.38375,0.000622615,0.000622615,0.000622615
59,1747.57,0.71407,0.38193,0.90748,0.93542,0.92137,0.94573,0.60182,1.47522,0.57605,1.39368,0.000608468,0.000608468,0.000608468
60,1777.02,0.70808,0.3821,0.91163,0.92552,0.92982,0.9462,0.6019,1.45294,0.58543,1.37039,0.000594321,0.000594321,0.000594321
61,1806.45,0.69779,0.372,0.89764,0.93206,0.9175,0.94191,0.60113,1.48006,0.5814,1.42548,0.000580174,0.000580174,0.000580174
62,1835.91,0.68333,0.3617,0.89712,0.93163,0.93283,0.95495,0.6026,1.47374,0.59999,1.40886,0.000566027,0.000566027,0.000566027
63,1865.4,0.68051,0.36673,0.89545,0.9306,0.93974,0.95468,0.61042,1.4245,0.55886,1.35944,0.00055188,0.00055188,0.00055188
64,1895.18,0.67619,0.36203,0.89217,0.93858,0.92833,0.95225,0.61039,1.43562,0.57161,1.39149,0.000537733,0.000537733,0.000537733
65,1924.64,0.6784,0.36557,0.89323,0.92954,0.9246,0.94528,0.5971,1.42252,0.5688,1.40192,0.000523586,0.000523586,0.000523586
