epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,575.793,0.98716,0.52458,0.97752,0.92065,0.92426,0.94627,0.59238,1.62498,0.72983,1.33712,0.000636762,0.000636762,0.000636762
58,585.734,0.96032,0.51084,0.97386,0.94999,0.91416,0.95316,0.58557,1.57575,0.71494,1.30025,0.000622615,0.000622615,0.000622615
59,595.802,0.97934,0.51639,0.97684,0.92275,0.92745,0.94897,0.57039,1.62045,0.71151,1.28877,0.000608468,0.000608468,0.000608468
60,605.801,0.95289,0.51117,0.97244,0.93289,0.9217,0.94839,0.57101,1.59997,0.71438,1.31975,0.000594321,0.000594321,0.000594321
61,615.866,0.94156,0.50231,0.96705,0.93826,0.92741,0.95917,0.59027,1.57788,0.70953,1.29937,0.000580174,0.000580174,0.000580174
62,625.821,0.947,0.50357,0.96416,0.93582,0.92235,0.95628,0.58746,1.62327,0.71903,1.33374,0.000566027,0.000566027,0.000566027
63,635.789,0.93689,0.50037,0.9579,0.92441,0.92596,0.95085,0.58186,1.6465,0.70657,1.34138,0.00055188,0.00055188,0.00055188
64,645.69,0.93809,0.5004,0.95797,0.92634,0.92172,0.94683,0.58172,1.59522,0.71551,1.32401,0.000537733,0.000537733,0.000537733
65,655.773,0.94536,0.49799,0.96694,0.93031,0.91693,0.94756,0.58478,1.60974,0.71925,1.31109,0.000523586,0.000523586,0.000523586
66,665.734,0.93952,0.50217,0.96916,0.93745,0.92092,0.95205,0.58207,1.58137,0.69828,1.28188,0.000509438,0.000509438,0.000509438
67,675.809,0.90857,0.4898,0.958,0.95086,0.91717,0.95276,0.59059,1.55793,0.66522,1.29677,0.000495291,0.000495291,0.000495291
68,685.892,0.89676,0.47919,0.94958,0.92414,0.92958,0.94516,0.56952,1.63552,0.70018,1.33016,0.000481144,0.000481144,0.000481144
69,695.928,0.91512,0.49124,0.95522,0.91849,0.94087,0.95137,0.57744,1.57916,0.69988,1.30296,0.000466997,0.000466997,0.000466997
70,705.978,0.90349,0.48231,0.9502,0.93569,0.92548,0.95513,0.5876,1.59903,0.69822,1.29628,0.00045285,0.00045285,0.00045285
71,716.006,0.9006,0.48232,0.94544,0.94097,0.92848,0.95337,0.59131,1.59036,0.68506,1.31739,0.000438703,0.000438703,0.000438703
72,726.059,0.89356,0.4779,0.9415,0.93396,0.9256,0.95496,0.59321,1.58059,0.6758,1.302,0.000424556,0.000424556,0.000424556
73,736.092,0.87976,0.47529,0.94275,0.93273,0.91725,0.95539,0.58701,1.61071,0.66974,1.31794,0.000410409,0.000410409,0.000410409
74,746.152,0.90029,0.47722,0.94659,0.94211,0.9159,0.95671,0.59584,1.60323,0.67872,1.32128,0.000396262,0.000396262,0.000396262
75,756.08,0.88312,0.47083,0.94211,0.92942,0.92215,0.95039,0.58716,1.59649,0.69791,1.31391,0.000382115,0.000382115,0.000382115
76,766.155,0.87702,0.46881,0.94067,0.93831,0.92633,0.95766,0.59468,1.61102,0.68418,1.32729,0.000367967,0.000367967,0.000367967
77,776.235,0.88864,0.47305,0.94674,0.92819,0.9252,0.95236,0.58897,1.58435,0.67965,1.31719,0.00035382,0.00035382,0.00035382
78,786.204,0.85979,0.45792,0.9358,0.92957,0.92883,0.95667,0.59486,1.61317,0.6681,1.34847,0.000339673,0.000339673,0.000339673
79,796.332,0.87265,0.46366,0.93487,0.93239,0.91695,0.9525,0.59036,1.60485,0.71486,1.33872,0.000325526,0.000325526,0.000325526
80,806.293,0.88059,0.4757,0.94532,0.93037,0.92791,0.95357,0.58652,1.57935,0.67811,1.32909,0.000311379,0.000311379,0.000311379
81,816.292,0.85371,0.45904,0.93427,0.93629,0.93015,0.95427,0.58916,1.6126,0.69761,1.32463,0.000297232,0.000297232,0.000297232
82,826.29,0.84906,0.45486,0.93657,0.92119,0.943,0.95694,0.58625,1.61128,0.67042,1.34844,0.000283085,0.000283085,0.000283085
83,836.432,0.85,0.4585,0.93339,0.93002,0.9371,0.95215,0.59757,1.58978,0.65816,1.33039,0.000268938,0.000268938,0.000268938
84,846.468,0.8481,0.4576,0.93309,0.93297,0.93121,0.95357,0.58569,1.61858,0.67989,1.3374,0.000254791,0.000254791,0.000254791
85,856.46,0.83731,0.4502,0.92637,0.93936,0.93071,0.9603,0.59204,1.62003,0.68157,1.34477,0.000240644,0.000240644,0.000240644
86,866.482,0.83877,0.45439,0.9239,0.93303,0.93434,0.95799,0.59323,1.57408,0.6675,1.30185,0.000226497,0.000226497,0.000226497
87,876.47,0.82322,0.44295,0.92136,0.93463,0.93571,0.95704,0.59345,1.56743,0.67578,1.30702,0.000212349,0.000212349,0.000212349
88,886.501,0.81789,0.44104,0.92267,0.9362,0.94209,0.95591,0.59268,1.58887,0.67265,1.34077,0.000198202,0.000198202,0.000198202
89,896.498,0.81445,0.43663,0.9205,0.93643,0.93687,0.95532,0.59342,1.59722,0.68348,1.33547,0.000184055,0.000184055,0.000184055
90,906.503,0.81099,0.43824,0.92164,0.93525,0.9361,0.9554,0.58881,1.55509,0.68131,1.31247,0.000169908,0.000169908,0.000169908
91,918.948,0.78887,0.40945,0.92178,0.9384,0.93052,0.95394,0.5898,1.59202,0.67557,1.32966,0.000155761,0.000155761,0.000155761
92,928.819,0.76354,0.40192,0.91281,0.93456,0.93322,0.9527,0.59074,1.58265,0.68593,1.32549,0.000141614,0.000141614,0.000141614
93,938.645,0.76073,0.39898,0.91579,0.93675,0.9341,0.95421,0.59132,1.57966,0.68491,1.31812,0.000127467,0.000127467,0.000127467
94,948.392,0.74837,0.39476,0.90941,0.94283,0.9301,0.95502,0.5955,1.57727,0.6818,1.31742,0.00011332,0.00011332,0.00011332
95,958.112,0.74726,0.39164,0.90821,0.94033,0.93415,0.95589,0.5934,1.58213,0.70314,1.33525,9.91726e-05,9.91726e-05,9.91726e-05
96,967.918,0.73562,0.38731,0.9066,0.93374,0.93187,0.9535,0.59213,1.58553,0.69299,1.33508,8.50255e-05,8.50255e-05,8.50255e-05
97,977.615,0.73149,0.38649,0.90274,0.93752,0.93142,0.95544,0.59089,1.57832,0.6948,1.31913,7.08784e-05,7.08784e-05,7.08784e-05
98,987.359,0.73245,0.38546,0.90072,0.94131,0.93,0.9546,0.59274,1.58116,0.68801,1.32882,5.67313e-05,5.67313e-05,5.67313e-05
99,997.061,0.72489,0.38282,0.90254,0.93933,0.93253,0.95593,0.59575,1.57846,0.68285,1.32971,4.25842e-05,4.25842e-05,4.25842e-05
100,1006.83,0.71781,0.38142,0.89594,0.94329,0.93245,0.95637,0.59352,1.58174,0.689,1.33154,2.84371e-05,2.84371e-05,2.84371e-05
