epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,274.664,1.19685,0.63731,1.10891,0.93986,0.93131,0.96059,0.59733,1.24109,0.5883,1.1537,0.00114606,0.00114606,0.00114606
22,287.697,1.17974,0.62503,1.09719,0.95652,0.94024,0.9679,0.60823,1.24376,0.57983,1.13987,0.00113191,0.00113191,0.00113191
23,300.671,1.17061,0.60851,1.08249,0.94575,0.94096,0.96187,0.585,1.2652,0.57921,1.15018,0.00111776,0.00111776,0.00111776
24,313.558,1.17181,0.61472,1.09411,0.93839,0.93631,0.96414,0.61012,1.23978,0.56717,1.13993,0.00110362,0.00110362,0.00110362
25,326.776,1.15145,0.5999,1.08158,0.9448,0.93789,0.96251,0.61812,1.20287,0.56664,1.127,0.00108947,0.00108947,0.00108947
26,339.751,1.14148,0.59248,1.08565,0.95047,0.93456,0.96576,0.62518,1.22704,0.55481,1.13409,0.00107532,0.00107532,0.00107532
27,352.774,1.14624,0.59473,1.07829,0.96591,0.93148,0.96952,0.62904,1.21706,0.55759,1.1336,0.00106118,0.00106118,0.00106118
28,365.766,1.11392,0.57795,1.06475,0.94394,0.92798,0.9661,0.62906,1.18814,0.56011,1.11377,0.00104703,0.00104703,0.00104703
29,378.681,1.11741,0.57034,1.06528,0.95299,0.93879,0.96801,0.6305,1.18048,0.53989,1.11547,0.00103288,0.00103288,0.00103288
30,391.615,1.11937,0.57397,1.06828,0.94279,0.92886,0.96075,0.62794,1.19303,0.5589,1.11651,0.00101873,0.00101873,0.00101873
31,404.519,1.10455,0.57234,1.05971,0.94765,0.93543,0.96599,0.62894,1.17697,0.54463,1.11274,0.00100459,0.00100459,0.00100459
32,417.427,1.09791,0.57005,1.05439,0.95561,0.93345,0.97064,0.63542,1.16511,0.52901,1.11127,0.00099044,0.00099044,0.00099044
33,430.388,1.07494,0.55261,1.05187,0.95771,0.93599,0.96807,0.63463,1.15274,0.53126,1.10238,0.000976293,0.000976293,0.000976293
34,443.23,1.07604,0.55213,1.05346,0.95215,0.93623,0.96733,0.63651,1.16331,0.52533,1.10848,0.000962146,0.000962146,0.000962146
35,456.236,1.05981,0.54597,1.03612,0.95711,0.94234,0.97207,0.65027,1.12927,0.52015,1.09386,0.000947999,0.000947999,0.000947999
36,469.167,1.05594,0.54101,1.0396,0.94001,0.94714,0.97273,0.64482,1.14251,0.52477,1.10203,0.000933851,0.000933851,0.000933851
37,482.117,1.05916,0.54719,1.0408,0.95229,0.93368,0.97015,0.64214,1.13142,0.52386,1.08768,0.000919704,0.000919704,0.000919704
38,494.965,1.03967,0.5342,1.02647,0.95637,0.93279,0.96823,0.64482,1.12388,0.50668,1.07605,0.000905557,0.000905557,0.000905557
39,508.115,1.01535,0.52261,1.02478,0.95987,0.93749,0.96865,0.65674,1.11959,0.51171,1.08208,0.00089141,0.00089141,0.00089141
40,521.067,1.01702,0.52669,1.02212,0.95057,0.93646,0.96591,0.64478,1.13687,0.51688,1.09806,0.000877263,0.000877263,0.000877263
41,533.92,1.01806,0.52226,1.02425,0.96003,0.9417,0.96979,0.65561,1.1099,0.50838,1.07902,0.000863116,0.000863116,0.000863116
42,546.76,1.01676,0.51537,1.02198,0.95551,0.93877,0.96869,0.65253,1.11799,0.51006,1.08268,0.000848969,0.000848969,0.000848969
43,559.651,1.01526,0.51937,1.02037,0.95558,0.94511,0.9725,0.65778,1.07967,0.5013,1.07076,0.000834822,0.000834822,0.000834822
44,572.663,0.99797,0.51826,1.01336,0.9542,0.94259,0.97032,0.66311,1.07109,0.49396,1.06713,0.000820675,0.000820675,0.000820675
45,585.672,0.99332,0.51197,1.01442,0.95606,0.93738,0.97116,0.65836,1.09942,0.50133,1.07371,0.000806528,0.000806528,0.000806528
46,598.541,0.97901,0.50973,1.00787,0.96537,0.94281,0.97517,0.67267,1.06728,0.48801,1.05953,0.00079238,0.00079238,0.00079238
47,611.536,0.98133,0.50372,1.00526,0.95703,0.95146,0.97482,0.66306,1.07926,0.48938,1.06772,0.000778233,0.000778233,0.000778233
48,624.388,0.96634,0.49096,0.99661,0.96134,0.94889,0.97681,0.67289,1.06969,0.48277,1.06,0.000764086,0.000764086,0.000764086
49,637.307,0.9798,0.50447,1.00536,0.9583,0.95242,0.97726,0.67623,1.06349,0.47315,1.06171,0.000749939,0.000749939,0.000749939
50,650.52,0.96498,0.4944,0.99478,0.95242,0.95383,0.97691,0.67274,1.06106,0.48031,1.05534,0.000735792,0.000735792,0.000735792
51,663.436,0.94059,0.47743,0.98048,0.95686,0.95397,0.97945,0.67663,1.05604,0.46813,1.05356,0.000721645,0.000721645,0.000721645
52,676.381,0.95173,0.48314,0.99408,0.96497,0.95289,0.97955,0.67724,1.06323,0.47361,1.06108,0.000707498,0.000707498,0.000707498
53,689.363,0.93932,0.48515,0.98653,0.95962,0.94888,0.9777,0.68114,1.04586,0.46637,1.05373,0.000693351,0.000693351,0.000693351
54,702.359,0.92004,0.48083,0.984,0.97207,0.94515,0.97662,0.68768,1.02877,0.46531,1.04771,0.000679204,0.000679204,0.000679204
55,715.325,0.92429,0.47719,0.99231,0.96405,0.95895,0.97775,0.68413,1.03503,0.46436,1.04312,0.000665057,0.000665057,0.000665057
56,728.176,0.90953,0.46562,0.98002,0.96935,0.95865,0.9791,0.6863,1.02599,0.45399,1.04312,0.000650909,0.000650909,0.000650909
57,741.048,0.91318,0.46713,0.97822,0.96305,0.95873,0.97951,0.68981,1.01813,0.45499,1.03969,0.000636762,0.000636762,0.000636762
58,754.004,0.89196,0.46171,0.97258,0.96396,0.95784,0.97845,0.69222,1.01003,0.45248,1.04295,0.000622615,0.000622615,0.000622615
59,766.989,0.89911,0.46119,0.97494,0.95881,0.96049,0.97521,0.70301,0.99027,0.44822,1.029,0.000608468,0.000608468,0.000608468
60,779.863,0.89768,0.45717,0.97293,0.9627,0.95861,0.9797,0.698,0.99694,0.44998,1.03255,0.000594321,0.000594321,0.000594321
61,792.743,0.88739,0.45447,0.96242,0.96813,0.95265,0.97898,0.70039,0.98784,0.44237,1.02738,0.000580174,0.000580174,0.000580174
62,805.718,0.88128,0.45274,0.95892,0.96693,0.95795,0.97976,0.70608,0.97972,0.43983,1.02162,0.000566027,0.000566027,0.000566027
63,818.963,0.87238,0.45019,0.95523,0.96387,0.95953,0.97836,0.69746,0.9942,0.44573,1.03216,0.00055188,0.00055188,0.00055188
64,831.904,0.85428,0.4405,0.95684,0.96202,0.95332,0.97904,0.70379,0.9867,0.44482,1.03094,0.000537733,0.000537733,0.000537733
65,844.788,0.88077,0.45278,0.95971,0.96887,0.96048,0.9815,0.71069,0.97802,0.43241,1.02286,0.000523586,0.000523586,0.000523586
66,857.669,0.85042,0.43839,0.95937,0.95912,0.9611,0.98029,0.70957,0.97019,0.43236,1.02669,0.000509438,0.000509438,0.000509438
67,870.536,0.85753,0.44271,0.94835,0.96838,0.95505,0.98221,0.70675,0.96569,0.4338,1.01956,0.000495291,0.000495291,0.000495291
68,883.497,0.85094,0.43922,0.95736,0.95546,0.9693,0.98196,0.71009,0.95916,0.4269,1.01632,0.000481144,0.000481144,0.000481144
69,896.384,0.84972,0.44351,0.95532,0.96961,0.96025,0.98249,0.71552,0.95807,0.42553,1.01589,0.000466997,0.000466997,0.000466997
70,909.316,0.83226,0.42611,0.9446,0.96532,0.95928,0.97931,0.70993,0.96579,0.42633,1.01693,0.00045285,0.00045285,0.00045285
71,922.241,0.84139,0.43493,0.94417,0.962,0.9666,0.98113,0.71587,0.94893,0.42143,1.01953,0.000438703,0.000438703,0.000438703
72,935.252,0.81971,0.42171,0.94017,0.97304,0.95829,0.98246,0.7234,0.9355,0.42118,1.01103,0.000424556,0.000424556,0.000424556
73,948.216,0.80474,0.41569,0.93519,0.96819,0.96274,0.98012,0.71865,0.93467,0.41832,1.01501,0.000410409,0.000410409,0.000410409
74,961.372,0.81764,0.42086,0.94284,0.96921,0.9592,0.98174,0.72481,0.93117,0.41513,1.00647,0.000396262,0.000396262,0.000396262
75,974.393,0.81408,0.4245,0.94115,0.96835,0.95309,0.98255,0.72146,0.93999,0.41982,1.00777,0.000382115,0.000382115,0.000382115
76,987.332,0.81276,0.41759,0.94528,0.96986,0.95793,0.98218,0.72652,0.92794,0.408,1.00415,0.000367967,0.000367967,0.000367967
77,1000.34,0.80013,0.41481,0.93559,0.9713,0.95131,0.98161,0.71916,0.94767,0.41395,1.01419,0.00035382,0.00035382,0.00035382
78,1013.27,0.80079,0.41788,0.92805,0.96997,0.96797,0.98448,0.72837,0.90935,0.40351,1.00178,0.000339673,0.000339673,0.000339673
79,1026.27,0.81436,0.42265,0.93197,0.9769,0.96205,0.98328,0.72616,0.92613,0.41141,1.00452,0.000325526,0.000325526,0.000325526
80,1039.24,0.77603,0.4037,0.92569,0.97138,0.96641,0.9809,0.7312,0.90577,0.40279,0.99786,0.000311379,0.000311379,0.000311379
81,1052.25,0.7796,0.40664,0.92678,0.97736,0.96325,0.98339,0.73557,0.90123,0.4013,0.9942,0.000297232,0.000297232,0.000297232
82,1065.3,0.77741,0.40287,0.9203,0.9749,0.96431,0.98424,0.73448,0.89889,0.40238,0.99478,0.000283085,0.000283085,0.000283085
83,1078.27,0.77561,0.40058,0.92676,0.9745,0.9634,0.9839,0.7376,0.89825,0.39772,0.99436,0.000268938,0.000268938,0.000268938
84,1091.28,0.75969,0.39472,0.91997,0.97556,0.96605,0.98553,0.73741,0.89029,0.39685,0.99069,0.000254791,0.000254791,0.000254791
85,1104.24,0.74744,0.39326,0.9124,0.96828,0.97117,0.98533,0.73928,0.88591,0.39488,0.98934,0.000240644,0.000240644,0.000240644
86,1117.22,0.74932,0.38983,0.9138,0.97212,0.96625,0.98486,0.73983,0.88754,0.39137,0.98967,0.000226497,0.000226497,0.000226497
87,1130.52,0.7373,0.38938,0.9144,0.97585,0.9638,0.98402,0.73879,0.88662,0.3926,0.98712,0.000212349,0.000212349,0.000212349
88,1143.42,0.74617,0.3938,0.91274,0.97635,0.96356,0.98531,0.74218,0.87618,0.38681,0.98613,0.000198202,0.000198202,0.000198202
89,1156.47,0.73133,0.3882,0.91592,0.9743,0.96348,0.98498,0.74398,0.87487,0.38884,0.9863,0.000184055,0.000184055,0.000184055
90,1169.5,0.73718,0.3865,0.90967,0.97555,0.96649,0.98355,0.7443,0.87248,0.38537,0.98698,0.000169908,0.000169908,0.000169908
91,1184.16,0.69562,0.35139,0.91099,0.9753,0.96894,0.98467,0.74137,0.8799,0.39239,0.9876,0.000155761,0.000155761,0.000155761
92,1196.96,0.69756,0.35114,0.91646,0.97196,0.96626,0.98371,0.74491,0.86409,0.38784,0.9814,0.000141614,0.000141614,0.000141614
93,1209.86,0.68673,0.34496,0.90753,0.97362,0.96279,0.98548,0.74496,0.86446,0.38417,0.98465,0.000127467,0.000127467,0.000127467
94,1222.7,0.67401,0.3416,0.90585,0.9732,0.97083,0.9847,0.74659,0.86256,0.38149,0.98286,0.00011332,0.00011332,0.00011332
95,1235.53,0.66843,0.3407,0.89606,0.9733,0.97056,0.98448,0.74861,0.85877,0.37953,0.98199,9.91726e-05,9.91726e-05,9.91726e-05
96,1248.44,0.6557,0.33532,0.89466,0.9765,0.96829,0.98388,0.75035,0.85728,0.37986,0.98162,8.50255e-05,8.50255e-05,8.50255e-05
97,1261.67,0.67467,0.34082,0.90167,0.9721,0.96913,0.98467,0.75218,0.84996,0.37879,0.97922,7.08784e-05,7.08784e-05,7.08784e-05
98,1274.48,0.6444,0.32969,0.89142,0.97481,0.97024,0.98622,0.75328,0.84674,0.37669,0.97815,5.67313e-05,5.67313e-05,5.67313e-05
99,1287.34,0.65397,0.33311,0.8928,0.97404,0.97107,0.98599,0.75384,0.84777,0.37673,0.97902,4.25842e-05,4.25842e-05,4.25842e-05
100,1300.15,0.64585,0.33175,0.89107,0.97736,0.96682,0.98588,0.75664,0.8421,0.37609,0.97776,2.84371e-05,2.84371e-05,2.84371e-05
